取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),交通系電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
000420171031195346510,2017/10/31,20:06:02,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00040003",0004,"方","出前","コスモ","","",900,1,0,0,-,0,DBC10C5DAE7A454BBDE9AB56067D9A4B,"未設定"
000420171031201336343,2017/10/31,20:14:11,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00040004",0004,"方","出前","コスモ","","",900,1,0,0,-,0,335768B23F7D48489E5022F6E7ED3BF4,"未設定"
RB0120171031184903000,2017/10/31,20:23:13,8070,7620,597,10000,0,0,0,0,0,0,0,0,1930,0,-6,2,15,01:34:10,"カウンター9，カウンター10",0004,"方","未設定","本日のお造り","","",600,1,0,0,-,0,2604D7EA1B3D40989B191FEAEA86D083,"未設定"
RB0120171031184903000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のお造り","","",500,1,0,0,-,0,2604D7EA1B3D40989B191FEAEA86D083,
RB0120171031184903000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,2604D7EA1B3D40989B191FEAEA86D083,
RB0120171031184903000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,2,0,0,-,0,2604D7EA1B3D40989B191FEAEA86D083,
RB0120171031184903000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,2604D7EA1B3D40989B191FEAEA86D083,
RB0120171031184903000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,2604D7EA1B3D40989B191FEAEA86D083,
RB0120171031184903000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",700,1,0,0,-,0,2604D7EA1B3D40989B191FEAEA86D083,
RB0120171031184903000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,2604D7EA1B3D40989B191FEAEA86D083,
RB0120171031184903000,,,,,,,,,,,,,,,,,,,,,,,,"ワイン","ボトル赤2000","","",2000,1,0,0,-,0,2604D7EA1B3D40989B191FEAEA86D083,
RB0120171031184903000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","チューハイ","","",380,3,0,0,-,0,2604D7EA1B3D40989B191FEAEA86D083,
RB0120171031191311000,2017/10/31,20:33:02,12120,11370,897,0,0,0,0,0,0,0,0,12120,0,0,-6,2,23,01:19:51,"テーブル4",0004,"方","未設定","本日のお造り","","",900,1,0,0,-,0,062AF68C72194590B80F274C9053C9FB,"未設定"
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","真つぶ貝刺","","",1000,1,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","おまかせ8貫","","",2500,1,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,4,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,3,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1200,1,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼はまぐり","","",650,1,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","志太泉 純米吟醸","","",780,2,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","グレープフルーツサワー","","",380,1,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031191311000,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折100","","",100,1,0,0,-,0,062AF68C72194590B80F274C9053C9FB,
RB0120171031192442000,2017/10/31,20:44:16,17060,16340,1263,0,0,0,0,0,0,0,0,17060,0,0,0,4,65,01:19:34,"テーブル5",0004,"周","未設定","本日のお造り","","",600,1,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,"未設定"
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","酢の物盛り合せ","","",650,1,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","和牛あぶりにぎりセット","","",1150,1,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,12,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,18,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,10,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,1,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,5,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻130","","",130,2,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","かきバター焼","","",780,1,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","レンコンはさみ揚","","",650,1,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"煮物","銀ダラ煮付","","",1000,1,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,4,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","レモンサワー","","",380,3,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","青リンゴサワー","","",380,1,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","柚子酢サワー","","",380,1,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031192442000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","梅酒","","",380,2,0,0,-,0,5946DD314EB34A0BB4436D53D779447E,
RB0120171031204008000,2017/10/31,20:52:11,5160,4780,382,5210,0,0,0,0,0,0,0,0,50,0,-2,1,4,00:12:03,"カウンター4",0004,"周","未設定","本日のお造り","","",1500,1,0,0,-,0,9B8078DFA3984C4AADB8E00AFA42BC54,"未設定"
RB0120171031204008000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","おまかせ8貫","","",2500,1,0,0,-,0,9B8078DFA3984C4AADB8E00AFA42BC54,
RB0120171031204008000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,1,0,0,-,0,9B8078DFA3984C4AADB8E00AFA42BC54,
RB0120171031204008000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","ジンロ","","",400,1,0,0,-,0,9B8078DFA3984C4AADB8E00AFA42BC54,
RB0220171031184921000,2017/10/31,21:05:51,14460,13510,1071,0,0,0,0,0,0,0,0,14460,0,0,-9,2,25,02:16:30,"カウンター14，カウンター15",0004,"周","お好みにぎり","にぎり130","","",130,2,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,"未設定"
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,2,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","大エビ塩焼","","",1200,1,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","レンコンはさみ揚","","",650,1,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",1300,1,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",800,4,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",600,1,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"煮物","銀ダラ煮付","","",1000,1,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,2,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,1,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0220171031184921000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","緑茶ハイ","","",380,5,0,0,-,0,95A64A4B0DDB43A7AA22E98ADF9214BC,
RB0120171031205917000,2017/10/31,21:36:22,4680,4500,346,5000,0,0,0,0,0,0,0,0,320,0,0,1,22,00:37:05,"カウンター7",0004,"周","未設定","本日のお造り","","",500,1,0,0,-,0,F394C5E330CF4A97A8C376A27FDCE3EE,"未設定"
RB0120171031205917000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,4,0,0,-,0,F394C5E330CF4A97A8C376A27FDCE3EE,
RB0120171031205917000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,12,0,0,-,0,F394C5E330CF4A97A8C376A27FDCE3EE,
RB0120171031205917000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,F394C5E330CF4A97A8C376A27FDCE3EE,
RB0120171031205917000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀だら照り焼","","",1000,1,0,0,-,0,F394C5E330CF4A97A8C376A27FDCE3EE,
RB0120171031205917000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,1,0,0,-,0,F394C5E330CF4A97A8C376A27FDCE3EE,
RB0120171031205917000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒・冷や1合","","",380,1,0,0,-,0,F394C5E330CF4A97A8C376A27FDCE3EE,
RB0120171031205917000,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折100","","",100,1,0,0,-,0,F394C5E330CF4A97A8C376A27FDCE3EE,
RB0120171031203957000,2017/10/31,21:54:09,6060,5800,448,10000,0,0,0,0,0,0,0,0,3940,0,-5,2,18,01:14:12,"カウンター2，カウンター3",0004,"周","未設定","本日のお造り","","",800,1,0,0,-,0,D291D9499ED04107935221355DF005C1,"未設定"
RB0120171031203957000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のお造り","","",400,1,0,0,-,0,D291D9499ED04107935221355DF005C1,
RB0120171031203957000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,D291D9499ED04107935221355DF005C1,
RB0120171031203957000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,6,0,0,-,0,D291D9499ED04107935221355DF005C1,
RB0120171031203957000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,D291D9499ED04107935221355DF005C1,
RB0120171031203957000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,2,0,0,-,0,D291D9499ED04107935221355DF005C1,
RB0120171031203957000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,D291D9499ED04107935221355DF005C1,
RB0120171031203957000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山 本醸造","","",680,2,0,0,-,0,D291D9499ED04107935221355DF005C1,
RB0120171031195754000,2017/10/31,22:02:52,18670,17290,1382,0,0,0,0,0,0,0,0,18670,0,0,-3,3,19,02:04:57,"テーブル2",0004,"周","にぎり","特上にぎり","","",2200,3,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,"未設定"
RB0120171031195754000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","おまかせ8貫","","",2500,1,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,
RB0120171031195754000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","リブロースステーキ","","",1200,1,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,
RB0120171031195754000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛","","",1200,1,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,
RB0120171031195754000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",880,1,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,
RB0120171031195754000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,
RB0120171031195754000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,3,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,
RB0120171031195754000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","梅酒","","",380,1,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,
RB0120171031195754000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","あんず酒","","",380,1,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,
RB0120171031195754000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ライチ酒","","",380,2,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,
RB0120171031195754000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","里の曙          ","","",500,3,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,
RB0120171031195754000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,1,0,0,-,0,CFE93DE7B6634401B210D550784FCE2E,
000420171031223658147,2017/10/31,22:37:11,1000,1000,74,0,0,0,0,0,0,0,0,1000,0,0,0,1,1,00:00:00,"伝票00040006",0004,"周","出前","コスモ","","",1000,1,0,0,-,0,347DC9B55AFA4A519F4DC4930356669E,"未設定"
RB0120171031185002000,2017/10/31,23:28:19,8510,7980,630,10000,0,0,0,0,0,0,0,0,1490,0,-4,2,17,04:38:17,"テーブル3",0004,"周","未設定","本日のお造り","","",800,1,0,0,-,0,7B68096A31B24193B53E391435FA3C96,"未設定"
RB0120171031185002000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のお造り","","",600,2,0,0,-,0,7B68096A31B24193B53E391435FA3C96,
RB0120171031185002000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,2,0,0,-,0,7B68096A31B24193B53E391435FA3C96,
RB0120171031185002000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,7B68096A31B24193B53E391435FA3C96,
RB0120171031185002000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,7B68096A31B24193B53E391435FA3C96,
RB0120171031185002000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","緑茶ハイ","","",380,9,0,0,-,0,7B68096A31B24193B53E391435FA3C96,
RB0120171031204020000,2017/10/31,23:44:12,20560,19230,1522,0,0,0,0,0,0,0,0,20560,0,0,0,3,37,03:03:52,"テーブル6",0004,"周","お造り","おまかせ刺身盛","","",3000,1,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,"未設定"
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,3,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,2,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1200,1,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","イカうに焼","","",900,1,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","レンコンはさみ揚","","",650,1,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",600,2,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,11,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,3,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"ワイン","ハウスワイン白","","",380,3,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204020000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,5,0,0,-,0,09DFAA1EC191435F8AB4A701ABDECE22,
RB0120171031204012000,2017/10/31,23:47:35,17980,17170,1331,0,0,0,0,0,0,0,0,17980,0,0,0,2,44,03:07:23,"テーブル1",0004,"周","未設定","本日のお造り","","",800,2,0,0,-,0,84F6F0D1BD794053B9FEC95E4715E1E8,"未設定"
