取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),交通系電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
000420180201182547959,2018/02/01,18:25:57,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00040584",0004,"周","出前","コスモ","","",900,1,0,0,-,0,7C2C8995E0C34B66894872EB01B0C24E,"未設定"
RB0220180201181738000,2018/02/01,19:06:57,12780,12550,946,13000,0,0,0,0,0,0,0,0,220,0,-6,3,53,00:49:19,"テーブル6",0004,"周","にぎり","イカ三種にぎり","","",400,1,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,"未設定"
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,14,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,11,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,7,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,4,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,3,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,2,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","岩のり汁","","",280,1,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,3,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,1,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","カルピス","","",350,1,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
RB0220180201181738000,,,,,,,,,,,,,,,,,,,,,,,,"デザート","マンゴー&バニラアイス","","",450,1,0,0,-,0,10E263D9CDFF4882A649B3D7D95A5DC7,
000420180201192956339,2018/02/01,19:30:05,5000,5000,370,5000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00040585",0004,"周","出前","出前5000","","",5000,1,0,0,-,0,D6BA0B9754214292BD033C7A7029B292,"未設定"
RB0120180201180004000,2018/02/01,19:55:59,10760,10140,797,0,0,0,0,0,0,0,0,10760,0,0,-8,2,25,01:55:55,"テーブル3",0004,"中山","お好みにぎり","にぎり80","","",80,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,"未設定"
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,5,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻330","","",330,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","かきバター焼","","",780,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","たこ唐揚","","",650,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","シーフードサラダ","","",880,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","グラス生","","",350,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,2,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山 純米吟醸","","",980,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",680,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",800,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201180004000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",600,1,0,0,-,0,F6CAC5987104498DA9F6FAB5C0E0E0BA,
RB0120180201173041000,2018/02/01,20:02:47,12390,11610,917,13000,0,0,0,0,0,0,0,0,610,0,-8,2,15,02:32:06,"テーブル2",0004,"中山","お造り","おまかせ刺身盛","","",3000,1,0,0,-,0,D873A07C567849168C165A0B1E7CDE71,"未設定"
RB0120180201173041000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,D873A07C567849168C165A0B1E7CDE71,
RB0120180201173041000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,2,0,0,-,0,D873A07C567849168C165A0B1E7CDE71,
RB0120180201173041000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","アサヒ中瓶","","",500,1,0,0,-,0,D873A07C567849168C165A0B1E7CDE71,
RB0120180201173041000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,D873A07C567849168C165A0B1E7CDE71,
RB0120180201173041000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","梅干しサワー","","",580,1,0,0,-,0,D873A07C567849168C165A0B1E7CDE71,
RB0120180201173041000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","いいちこ","","",2300,1,0,0,-,0,D873A07C567849168C165A0B1E7CDE71,
RB0120180201173041000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,4,0,0,-,0,D873A07C567849168C165A0B1E7CDE71,
RB0120180201173041000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",600,2,0,0,-,0,D873A07C567849168C165A0B1E7CDE71,
RB0120180201193026000,2018/02/01,20:15:08,6520,6150,482,10020,0,0,0,0,0,0,0,0,3500,0,-1,3,15,00:44:42,"テーブル6",0004,"中山","お造り","イカ三点盛り","","",800,1,0,0,-,0,D3FDBDF505114CADB7F751DE1D3A2D9F,"未設定"
RB0120180201193026000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","ばくだん納豆","","",1000,1,0,0,-,0,D3FDBDF505114CADB7F751DE1D3A2D9F,
RB0120180201193026000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","エビ天サラダロール","","",400,1,0,0,-,0,D3FDBDF505114CADB7F751DE1D3A2D9F,
RB0120180201193026000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,D3FDBDF505114CADB7F751DE1D3A2D9F,
RB0120180201193026000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,D3FDBDF505114CADB7F751DE1D3A2D9F,
RB0120180201193026000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,D3FDBDF505114CADB7F751DE1D3A2D9F,
RB0120180201193026000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,D3FDBDF505114CADB7F751DE1D3A2D9F,
RB0120180201193026000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","岩のり汁","","",280,2,0,0,-,0,D3FDBDF505114CADB7F751DE1D3A2D9F,
RB0120180201193026000,,,,,,,,,,,,,,,,,,,,,,,,"煮物","銀ダラ煮付","","",1000,1,0,0,-,0,D3FDBDF505114CADB7F751DE1D3A2D9F,
RB0120180201193026000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","アサヒ中瓶","","",500,1,0,0,-,0,D3FDBDF505114CADB7F751DE1D3A2D9F,
RB0120180201193026000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,1,0,0,-,0,D3FDBDF505114CADB7F751DE1D3A2D9F,
RB0120180201201140000,2018/02/01,20:51:10,3240,3000,240,10000,0,0,0,0,0,0,0,0,6760,0,0,1,1,00:39:30,"カウンター15",0004,"中山","にぎり","板長おまかせ10貫","","",3000,1,0,0,-,0,6E2F0C605424488A87150769AEBF7277,"未設定"
000420180201230157646,2018/02/01,23:02:09,5000,5000,370,5000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00040586",0004,"中山","出前","出前5000","","",5000,1,0,0,-,0,6EC54F87464E43B785B7082C7DBA6D6E,"未設定"
RB0120180201185536000,2018/02/01,23:04:02,15540,14390,1151,0,0,0,0,0,0,0,0,15540,0,0,-1,2,19,04:08:26,"テーブル1",0004,"中山","お造り","おまかせ刺身盛","","",3000,1,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,"未設定"
RB0120180201185536000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","大エビ塩焼","","",1200,1,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,
RB0120180201185536000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","イカうに焼","","",900,1,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,
RB0120180201185536000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","レンコンはさみ揚","","",650,1,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,
RB0120180201185536000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","茶碗蒸し","","",500,2,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,
RB0120180201185536000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,
RB0120180201185536000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,
RB0120180201185536000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒・冷や2合","","",780,5,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,
RB0120180201185536000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","カシス","","",380,1,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,
RB0120180201185536000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,1,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,
RB0120180201185536000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","コーラ","","",250,1,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,
RB0120180201185536000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",800,2,0,0,-,0,EF58F63531DC497DBCF5716CCD2B45BE,
000420180201232652805,2018/02/01,23:27:02,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00040587",0004,"中山","出前","コスモ","","",900,1,0,0,-,0,22E9F1176EF240D68C0F409361B2735F,"未設定"
RB0120180201221639000,2018/02/02,01:19:00,8630,8070,639,8630,0,0,0,0,0,0,0,0,0,0,-9,1,13,03:02:21,"カウンター1",0004,"中山","お好みにぎり","細巻250","","",250,2,0,0,-,0,2227207D2D564E4F9EBB3A5BADFF5C6A,"未設定"
RB0120180201221639000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,2227207D2D564E4F9EBB3A5BADFF5C6A,
RB0120180201221639000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",800,1,0,0,-,0,2227207D2D564E4F9EBB3A5BADFF5C6A,
RB0120180201221639000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,1,0,0,-,0,2227207D2D564E4F9EBB3A5BADFF5C6A,
RB0120180201221639000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,1,0,0,-,0,2227207D2D564E4F9EBB3A5BADFF5C6A,
RB0120180201221639000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒・冷や2合","","",780,1,0,0,-,0,2227207D2D564E4F9EBB3A5BADFF5C6A,
RB0120180201221639000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","ジンロ","","",1500,1,0,0,-,0,2227207D2D564E4F9EBB3A5BADFF5C6A,
RB0120180201221639000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,2,0,0,-,0,2227207D2D564E4F9EBB3A5BADFF5C6A,
RB0120180201221639000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",800,3,0,0,-,0,2227207D2D564E4F9EBB3A5BADFF5C6A,
RB0120180201215328000,2018/02/02,01:37:26,11390,10600,843,11500,0,0,0,0,0,0,0,0,110,0,-2,2,16,03:43:58,"カウンター14，カウンター15",0004,"中山","お好みにぎり","にぎり350","","",350,2,0,0,-,0,DED72EB7E3464E8DB62B431176AFB7E3,"未設定"
RB0120180201215328000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1200,1,0,0,-,0,DED72EB7E3464E8DB62B431176AFB7E3,
RB0120180201215328000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀だら照り焼","","",1000,1,0,0,-,0,DED72EB7E3464E8DB62B431176AFB7E3,
RB0120180201215328000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛","","",1200,1,0,0,-,0,DED72EB7E3464E8DB62B431176AFB7E3,
RB0120180201215328000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,3,0,0,-,0,DED72EB7E3464E8DB62B431176AFB7E3,
RB0120180201215328000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,DED72EB7E3464E8DB62B431176AFB7E3,
RB0120180201215328000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,3,0,0,-,0,DED72EB7E3464E8DB62B431176AFB7E3,
RB0120180201215328000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1500,1,0,0,-,0,DED72EB7E3464E8DB62B431176AFB7E3,
RB0120180201215328000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",800,2,0,0,-,0,DED72EB7E3464E8DB62B431176AFB7E3,
RB0120180201222902000,2018/02/02,02:02:29,14730,13640,1091,0,0,0,0,0,0,0,0,14730,0,0,-1,2,18,03:33:27,"テーブル2",0004,"中山","お造り","平目薄造り","","",1200,1,0,0,-,0,27FE5BF8AEE44BF3B4F1BDFA13806404,"未設定"
RB0120180201222902000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","しまあじ刺","","",800,1,0,0,-,0,27FE5BF8AEE44BF3B4F1BDFA13806404,
RB0120180201222902000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","かにみそ","","",650,1,0,0,-,0,27FE5BF8AEE44BF3B4F1BDFA13806404,
RB0120180201222902000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","おまかせ8貫","","",2500,1,0,0,-,0,27FE5BF8AEE44BF3B4F1BDFA13806404,
RB0120180201222902000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1200,1,0,0,-,0,27FE5BF8AEE44BF3B4F1BDFA13806404,
RB0120180201222902000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","たこ唐揚","","",650,1,0,0,-,0,27FE5BF8AEE44BF3B4F1BDFA13806404,
RB0120180201222902000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,3,0,0,-,0,27FE5BF8AEE44BF3B4F1BDFA13806404,
RB0120180201222902000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,27FE5BF8AEE44BF3B4F1BDFA13806404,
RB0120180201222902000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","開運","","",580,4,0,0,-,0,27FE5BF8AEE44BF3B4F1BDFA13806404,
RB0120180201222902000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",580,2,0,0,-,0,27FE5BF8AEE44BF3B4F1BDFA13806404,
RB0120180201222902000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",900,1,0,0,-,0,27FE5BF8AEE44BF3B4F1BDFA13806404,
RB0120180202011726000,2018/02/02,02:04:59,5170,4840,382,10000,0,0,0,0,0,0,0,0,4830,0,-1,2,8,00:47:33,"テーブル1",0004,"中山","お造り","ばくだん納豆","","",1000,1,0,0,-,0,C441DDE4AE21470B8A47DC8B0D626461,"未設定"
RB0120180202011726000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,C441DDE4AE21470B8A47DC8B0D626461,
RB0120180202011726000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,C441DDE4AE21470B8A47DC8B0D626461,
RB0120180202011726000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀だら照り焼","","",1000,2,0,0,-,0,C441DDE4AE21470B8A47DC8B0D626461,
RB0120180202011726000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,1,0,0,-,0,C441DDE4AE21470B8A47DC8B0D626461,
RB0120180202011726000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,2,0,0,-,0,C441DDE4AE21470B8A47DC8B0D626461,
RB0120180202172407000,2018/02/02,19:40:00,14270,13220,1057,20000,0,0,0,0,0,0,0,0,5730,0,-7,2,14,02:15:52,"カウンター1，カウンター2",0004,"周","ビール","アサヒ中瓶","","",500,5,0,0,-,0,B837A7DFDC9543DEB7414594FEB15A55,"未設定"
RB0120180202172407000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,B837A7DFDC9543DEB7414594FEB15A55,
RB0120180202172407000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","生レモンサワー","","",480,1,0,0,-,0,B837A7DFDC9543DEB7414594FEB15A55,
RB0120180202172407000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",3000,1,0,0,-,0,B837A7DFDC9543DEB7414594FEB15A55,
RB0120180202172407000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",2000,2,0,0,-,0,B837A7DFDC9543DEB7414594FEB15A55,
RB0120180202172407000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",880,1,0,0,-,0,B837A7DFDC9543DEB7414594FEB15A55,
RB0120180202172407000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",800,2,0,0,-,0,B837A7DFDC9543DEB7414594FEB15A55,
RB0120180202191545000,2018/02/02,19:47:24,3410,3160,252,3410,0,0,0,0,0,0,0,0,0,0,-2,2,6,00:31:39,"カウンター14，カウンター15",0004,"周","汁物","たらばがに汁        ","","",750,1,0,0,-,0,6AEB5A4309904DD0B13F82E4480B551C,"未設定"
RB0120180202191545000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","アサヒ中瓶","","",500,2,0,0,-,0,6AEB5A4309904DD0B13F82E4480B551C,
RB0120180202191545000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,2,0,0,-,0,6AEB5A4309904DD0B13F82E4480B551C,
RB0120180202191545000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",650,1,0,0,-,0,6AEB5A4309904DD0B13F82E4480B551C,
000420180202200341750,2018/02/02,20:03:51,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00040588",0004,"周","出前","コスモ","","",900,1,0,0,-,0,D05F0E707A7D4D768DDA033CCAC58499,"未設定"
000420180202201239584,2018/02/02,20:12:47,3000,3000,222,3000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00040589",0004,"中山","出前","出前3000","","",3000,1,0,0,-,0,3DC4686745D8417E9D60D3D8A67BAD13,"未設定"
RB0120180202193643000,2018/02/02,20:13:51,6580,6200,487,6580,0,0,0,0,0,0,0,0,0,0,0,3,18,00:37:07,"カウンター11，カウンター12，カウンター13",0004,"中山","お好みにぎり","にぎり130","","",130,3,0,0,-,0,3C74AF1DBCDC4815B2FBEAB966001F2B,"未設定"
RB0120180202193643000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,3,0,0,-,0,3C74AF1DBCDC4815B2FBEAB966001F2B,
RB0120180202193643000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,3C74AF1DBCDC4815B2FBEAB966001F2B,
RB0120180202193643000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","あさり汁","","",280,1,0,0,-,0,3C74AF1DBCDC4815B2FBEAB966001F2B,
RB0120180202193643000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","岩のり汁","","",280,1,0,0,-,0,3C74AF1DBCDC4815B2FBEAB966001F2B,
RB0120180202193643000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,2,0,0,-,0,3C74AF1DBCDC4815B2FBEAB966001F2B,
RB0120180202193643000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","お通し","","",380,3,0,0,-,0,3C74AF1DBCDC4815B2FBEAB966001F2B,
RB0120180202193643000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","瑞泉            ","","",550,1,0,0,-,0,3C74AF1DBCDC4815B2FBEAB966001F2B,
RB0120180202193643000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",850,1,0,0,-,0,3C74AF1DBCDC4815B2FBEAB966001F2B,
RB0120180202193643000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",650,1,0,0,-,0,3C74AF1DBCDC4815B2FBEAB966001F2B,
RB0120180202171911000,2018/02/02,20:23:39,83030,80730,6150,90000,0,0,0,0,0,0,0,0,6970,0,-8,13,62,03:04:28,"大部屋1",0004,"中山","ビール","生ビール","","",500,13,0,0,-,0,C6B8135E412F4C3BAA897814358D94D7,"未設定"
RB0120180202171911000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒・冷や2合","","",780,4,0,0,-,0,C6B8135E412F4C3BAA897814358D94D7,
RB0120180202171911000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,3,0,0,-,0,C6B8135E412F4C3BAA897814358D94D7,
RB0120180202171911000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","黒伊佐錦","","",3000,3,0,0,-,0,C6B8135E412F4C3BAA897814358D94D7,
RB0120180202171911000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,20,0,0,-,0,C6B8135E412F4C3BAA897814358D94D7,
RB0120180202171911000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,2,0,0,-,0,C6B8135E412F4C3BAA897814358D94D7,
RB0120180202171911000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","コーラ","","",250,4,0,0,-,0,C6B8135E412F4C3BAA897814358D94D7,
RB0120180202171911000,,,,,,,,,,,,,,,,,,,,,,,,"コース","集(つどい)","","",3990,13,0,0,-,0,C6B8135E412F4C3BAA897814358D94D7,
000420180202202850912,2018/02/02,20:29:39,3610,3440,267,10610,0,0,0,0,0,0,0,0,7000,0,-6,1,11,00:00:00,"伝票00040590",0004,"中山","にぎり","特上にぎり","","",2200,1,0,0,-,0,FE905BF2C5BD49FB9818F990C2787BB5,"未設定"
000420180202202850912,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,8,0,0,-,0,FE905BF2C5BD49FB9818F990C2787BB5,
000420180202202850912,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折100","","",100,2,0,0,-,0,FE905BF2C5BD49FB9818F990C2787BB5,
RB0120180202182400000,2018/02/02,20:31:03,23930,22370,1772,0,0,0,0,0,0,0,0,23930,0,0,-2,3,36,02:07:03,"テーブル1",0004,"中山","お造り","真つぶ貝刺","","",1000,1,0,0,-,0,010F964DFF944597A3FFDB4D5D2EDDEE,"未設定"
RB0120180202182400000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","活ほっき貝刺","","",800,1,0,0,-,0,010F964DFF944597A3FFDB4D5D2EDDEE,
RB0120180202182400000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","しまあじ刺","","",800,1,0,0,-,0,010F964DFF944597A3FFDB4D5D2EDDEE,
RB0120180202182400000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,1,0,0,-,0,010F964DFF944597A3FFDB4D5D2EDDEE,
RB0120180202182400000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,010F964DFF944597A3FFDB4D5D2EDDEE,
RB0120180202182400000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,010F964DFF944597A3FFDB4D5D2EDDEE,
