取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),交通系電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
RB0120170701175906000,2017/07/01,20:05:42,19680,18580,1457,20000,0,0,0,0,0,0,0,0,320,0,0,4,50,02:06:36,"テーブル1",0002,"中山","お造り","活たこ刺","","",780,1,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,"未設定"
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","活ほっき貝刺","","",780,1,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","しまあじ刺","","",780,1,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","ばくだん納豆","","",1000,1,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","リブロースステーキ","","",1200,1,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","シーフードサラダ","","",880,1,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,4,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,12,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,9,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,4,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,3,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",580,3,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"ワイン","ボトル白2000","","",2000,1,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,1,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","ゆば刺","","",700,1,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701175906000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,4,0,0,-,0,9F5155C9F6D74025A101B2D594D9F95E,
RB0120170701190124000,2017/07/01,20:23:32,8720,8230,645,0,0,0,0,0,0,0,0,8720,0,0,0,2,20,01:22:07,"カウンター8，カウンター9",0002,"中山","焼き物","銀だら照り焼","","",900,1,0,0,-,0,CEC3E56BD9654911A51E2A9B4CC7A7CA,"未設定"
RB0120170701190124000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","イカうに焼","","",780,1,0,0,-,0,CEC3E56BD9654911A51E2A9B4CC7A7CA,
RB0120170701190124000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","あさり酒煮し","","",650,1,0,0,-,0,CEC3E56BD9654911A51E2A9B4CC7A7CA,
RB0120170701190124000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,2,0,0,-,0,CEC3E56BD9654911A51E2A9B4CC7A7CA,
RB0120170701190124000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,CEC3E56BD9654911A51E2A9B4CC7A7CA,
RB0120170701190124000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,4,0,0,-,0,CEC3E56BD9654911A51E2A9B4CC7A7CA,
RB0120170701190124000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,CEC3E56BD9654911A51E2A9B4CC7A7CA,
RB0120170701190124000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,2,0,0,-,0,CEC3E56BD9654911A51E2A9B4CC7A7CA,
RB0120170701190124000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","生レモンサワー","","",480,1,0,0,-,0,CEC3E56BD9654911A51E2A9B4CC7A7CA,
RB0120170701190124000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,CEC3E56BD9654911A51E2A9B4CC7A7CA,
RB0120170701190124000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,2,0,0,-,0,CEC3E56BD9654911A51E2A9B4CC7A7CA,
RB0120170701190140000,2017/07/01,20:36:08,8180,7750,605,10000,0,0,0,0,0,0,0,0,1820,0,-7,2,19,01:34:28,"カウンター12，カウンター13",0002,"中山","お好みにぎり","にぎり130","","",130,2,0,0,-,0,D421D0563ABB4375B7F6AB1C6FFAE2FA,"未設定"
RB0120170701190140000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,D421D0563ABB4375B7F6AB1C6FFAE2FA,
RB0120170701190140000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,D421D0563ABB4375B7F6AB1C6FFAE2FA,
RB0120170701190140000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,D421D0563ABB4375B7F6AB1C6FFAE2FA,
RB0120170701190140000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,2,0,0,-,0,D421D0563ABB4375B7F6AB1C6FFAE2FA,
RB0120170701190140000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,3,0,0,-,0,D421D0563ABB4375B7F6AB1C6FFAE2FA,
RB0120170701190140000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","サーモンハラス焼","","",650,1,0,0,-,0,D421D0563ABB4375B7F6AB1C6FFAE2FA,
RB0120170701190140000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","青リンゴサワー","","",380,1,0,0,-,0,D421D0563ABB4375B7F6AB1C6FFAE2FA,
RB0120170701190140000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,D421D0563ABB4375B7F6AB1C6FFAE2FA,
RB0120170701190140000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",1800,1,0,0,-,0,D421D0563ABB4375B7F6AB1C6FFAE2FA,
RB0120170701190140000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",380,1,0,0,-,0,D421D0563ABB4375B7F6AB1C6FFAE2FA,
RB0320170701182320000,2017/07/01,20:53:30,99500,99500,7370,100000,0,0,0,0,0,0,0,0,500,0,0,25,25,02:30:09,"大部屋1，大部屋2",0002,"中山","コース","和(なごみ)_飲み放題付","","",3980,25,0,0,-,0,26ECE24CE0F34859ACC6DE657E0A3D10,"未設定"
000220170701205424244,2017/07/01,20:54:33,5000,5000,370,5000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020100",0002,"中山","出前","出前5000","","",5000,1,0,0,-,0,AE37FD38AD80431AAC7E5F0167A87B88,"未設定"
000220170701205437497,2017/07/01,20:54:44,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00020101",0002,"中山","出前","コスモ","","",900,1,0,0,-,0,871439269A2D461786D774729AFEEBF8,"未設定"
RB0120170701201135000,2017/07/01,21:20:23,5840,5410,432,6000,0,0,0,0,0,0,0,0,160,0,-2,1,6,01:08:48,"カウンター1",0002,"中山","揚げ物・煮物","鯛かぶと煮","","",780,1,0,0,-,0,9A0CD2C3775D4E01ABCDC564589B2A50,"未設定"
RB0120170701201135000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","屋久島          ","","",550,1,0,0,-,0,9A0CD2C3775D4E01ABCDC564589B2A50,
RB0120170701201135000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","黒伊佐錦        ","","",550,1,0,0,-,0,9A0CD2C3775D4E01ABCDC564589B2A50,
RB0120170701201135000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,9A0CD2C3775D4E01ABCDC564589B2A50,
RB0120170701201135000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",2500,1,0,0,-,0,9A0CD2C3775D4E01ABCDC564589B2A50,
RB0120170701201135000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",650,1,0,0,-,0,9A0CD2C3775D4E01ABCDC564589B2A50,
RB0120170701205038000,2017/07/01,21:41:00,10050,9760,744,0,0,0,0,0,0,0,0,10050,0,0,-3,3,33,00:50:22,"カウンター13，カウンター14，カウンター15",0002,"中山","ビール","グラス生","","",350,2,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,"未設定"
RB0120170701205038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,
RB0120170701205038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,8,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,
RB0120170701205038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,
RB0120170701205038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,
RB0120170701205038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,4,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,
RB0120170701205038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,2,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,
RB0120170701205038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,5,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,
RB0120170701205038000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,
RB0120170701205038000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","ヒレ酒","","",700,1,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,
RB0120170701205038000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",880,1,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,
RB0120170701205038000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","緑茶","","",250,1,0,0,-,0,18F764FCEB304A408DCC65391D2352A4,
RB0320170701190133000,2017/07/01,21:44:18,19420,18420,1438,20420,0,0,0,0,0,0,0,0,1000,0,-7,2,31,02:42:45,"テーブル2",0002,"中山","焼き物","焼はまぐり","","",650,2,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,"未設定"
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","たこ唐揚","","",650,1,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","天婦羅盛","","",1200,1,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,4,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","あさり汁","","",280,1,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","岩のり汁","","",280,1,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,4,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,3,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","ジンロ","","",1500,1,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","吉四六","","",3600,1,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,4,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","マグロ三種にぎり","","",850,1,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","イカ三種にぎり","","",400,2,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0320170701190133000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,023D33A2D6F945DC96262CE4F54AC4A6,
RB0120170701194025000,2017/07/01,21:59:23,7530,7090,557,10000,0,0,0,0,0,0,0,0,2470,0,-11,2,15,02:18:58,"カウンター4，カウンター5",0002,"中山","お好みにぎり","にぎり180","","",180,3,0,0,-,0,9F0200A044E44A3B8203A9AD37E19CB3,"未設定"
RB0120170701194025000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,1,0,0,-,0,9F0200A044E44A3B8203A9AD37E19CB3,
RB0120170701194025000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,1,0,0,-,0,9F0200A044E44A3B8203A9AD37E19CB3,
