取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),交通系電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
RB0420180104192523000,2018/01/04,20:12:00,7450,7450,551,10000,0,0,0,0,0,0,0,0,2550,0,0,2,18,00:46:37,"カウンター2，カウンター3",0003,"堀田 恵美","汁物","しじみ汁","","",370,1,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,"未設定"
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","さざえつぼ焼","","",1180,1,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","鮭ハラス焼","","",640,1,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","トマトサラダ","","",700,1,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","瓶ビール","","",680,1,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,2,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,3,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり400","","",400,1,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻130","","",130,1,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻260","","",260,2,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,2,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104192523000,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折","","",100,1,0,0,-,0,0CED881A032C4D14B852F00C113CA51D,
RB0420180104191436000,2018/01/04,20:17:06,15190,15190,1125,0,0,0,0,0,0,0,0,15190,0,0,0,1,12,01:02:30,"座敷1",0003,"堀田 恵美","にぎり","おまかせ10貫","","",3240,1,0,0,-,0,F9C8F6A6C4A6499EBD6C3D44BDF697EB,"未設定"
RB0420180104191436000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","活たこ刺","","",860,1,0,0,-,0,F9C8F6A6C4A6499EBD6C3D44BDF697EB,
RB0420180104191436000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","たらばがに汁","","",810,1,0,0,-,0,F9C8F6A6C4A6499EBD6C3D44BDF697EB,
RB0420180104191436000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼たらば","","",2480,1,0,0,-,0,F9C8F6A6C4A6499EBD6C3D44BDF697EB,
RB0420180104191436000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",430,1,0,0,-,0,F9C8F6A6C4A6499EBD6C3D44BDF697EB,
RB0420180104191436000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","生グレープフルーツ","","",600,4,0,0,-,0,F9C8F6A6C4A6499EBD6C3D44BDF697EB,
RB0420180104191436000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ソフトドリンク","","",340,2,0,0,-,0,F9C8F6A6C4A6499EBD6C3D44BDF697EB,
RB0420180104191436000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",4290,1,0,0,-,0,F9C8F6A6C4A6499EBD6C3D44BDF697EB,
RB0420180104195838000,2018/01/04,20:29:12,3530,3530,261,5030,0,0,0,0,0,0,0,0,1500,0,0,1,8,00:30:33,"カウンター8",0003,"堀田 恵美","お造り","本日の刺盛り","","",1300,1,0,0,-,0,AE0AD080473F4027BB6D7C3DDBA20EC9,"未設定"
RB0420180104195838000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",430,1,0,0,-,0,AE0AD080473F4027BB6D7C3DDBA20EC9,
RB0420180104195838000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","熟撰","","",780,1,0,0,-,0,AE0AD080473F4027BB6D7C3DDBA20EC9,
RB0420180104195838000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,1,0,0,-,0,AE0AD080473F4027BB6D7C3DDBA20EC9,
RB0420180104195838000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,1,0,0,-,0,AE0AD080473F4027BB6D7C3DDBA20EC9,
RB0420180104195838000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,3,0,0,-,0,AE0AD080473F4027BB6D7C3DDBA20EC9,
RB0420180104191737000,2018/01/04,21:05:06,13720,13720,1016,14000,0,0,0,0,0,0,0,0,280,0,0,2,16,01:47:28,"座敷2",0003,"堀田 恵美","お造り","本日のおまかせ刺盛(2-3人前)","","",3780,1,0,0,-,0,E94257A484B74EF99952FAE34EC7393B,"未設定"
RB0420180104191737000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","マグロ刺身","","",700,1,0,0,-,0,E94257A484B74EF99952FAE34EC7393B,
RB0420180104191737000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","かんぱち刺","","",910,1,0,0,-,0,E94257A484B74EF99952FAE34EC7393B,
RB0420180104191737000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1290,1,0,0,-,0,E94257A484B74EF99952FAE34EC7393B,
RB0420180104191737000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",430,2,0,0,-,0,E94257A484B74EF99952FAE34EC7393B,
RB0420180104191737000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",600,5,0,0,-,0,E94257A484B74EF99952FAE34EC7393B,
RB0420180104191737000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",450,3,0,0,-,0,E94257A484B74EF99952FAE34EC7393B,
RB0420180104191737000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",860,1,0,0,-,0,E94257A484B74EF99952FAE34EC7393B,
RB0420180104191737000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子","天ぷら","",970,1,0,0,-,0,E94257A484B74EF99952FAE34EC7393B,
RB0420180104204410000,2018/01/04,21:31:21,7160,7160,530,10000,0,0,0,0,0,0,0,0,2840,0,0,2,6,00:47:10,"テーブル6",0003,"堀田 恵美","にぎり","おまかせ８貫","","",2700,2,0,0,-,0,40B2C2F965D246B6A27388A7713DFBF2,"未設定"
RB0420180104204410000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",430,2,0,0,-,0,40B2C2F965D246B6A27388A7713DFBF2,
RB0420180104204410000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",450,2,0,0,-,0,40B2C2F965D246B6A27388A7713DFBF2,
RB0420180104195627000,2018/01/04,21:45:01,11050,11050,818,11050,0,0,0,0,0,0,0,0,0,0,0,2,11,01:48:34,"座敷4",0003,"堀田 恵美","にぎり","おまかせ10貫","","",3240,1,0,0,-,0,609D02ED125642FC9E9D7698A86CF2E5,"未設定"
RB0420180104195627000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀ダラ照り焼","","",1350,2,0,0,-,0,609D02ED125642FC9E9D7698A86CF2E5,
RB0420180104195627000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","ブラックニッカ(S)","","",450,5,0,0,-,0,609D02ED125642FC9E9D7698A86CF2E5,
RB0420180104195627000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",490,2,0,0,-,0,609D02ED125642FC9E9D7698A86CF2E5,
RB0420180104195627000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",1880,1,0,0,-,0,609D02ED125642FC9E9D7698A86CF2E5,
RB0420180104211907000,2018/01/04,22:58:13,7520,7520,557,10520,0,0,0,0,0,0,0,0,3000,0,0,1,10,01:39:06,"カウンター8",0003,"堀田 恵美","汁物","あら汁","","",370,1,0,0,-,0,D705A9367616464D9385EE792EBDDD7F,"未設定"
RB0420180104211907000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",430,1,0,0,-,0,D705A9367616464D9385EE792EBDDD7F,
RB0420180104211907000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","セット","","",420,1,0,0,-,0,D705A9367616464D9385EE792EBDDD7F,
RB0420180104211907000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物","","",320,1,0,0,-,0,D705A9367616464D9385EE792EBDDD7F,
RB0420180104211907000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","富乃宝山ボトル","","",4750,1,0,0,-,0,D705A9367616464D9385EE792EBDDD7F,
RB0420180104211907000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,2,0,0,-,0,D705A9367616464D9385EE792EBDDD7F,
RB0420180104211907000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,1,0,0,-,0,D705A9367616464D9385EE792EBDDD7F,
RB0420180104211907000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,2,0,0,-,0,D705A9367616464D9385EE792EBDDD7F,
RB0420180104214935000,2018/01/04,23:09:02,9960,9960,737,0,0,0,0,0,0,0,0,9960,0,0,0,2,10,01:19:27,"座敷3",0003,"堀田 恵美","汁物","たらばがに汁","","",810,1,0,0,-,0,3D4A0249ADCC4007B4C505D32B1FEE70,"未設定"
RB0420180104214935000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","大エビ塩焼","","",1130,1,0,0,-,0,3D4A0249ADCC4007B4C505D32B1FEE70,
RB0420180104214935000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","さざえつぼ焼","","",1180,2,0,0,-,0,3D4A0249ADCC4007B4C505D32B1FEE70,
RB0420180104214935000,,,,,,,,,,,,,,,,,,,,,,,,"速一品","いか塩辛","","",480,1,0,0,-,0,3D4A0249ADCC4007B4C505D32B1FEE70,
RB0420180104214935000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",430,1,0,0,-,0,3D4A0249ADCC4007B4C505D32B1FEE70,
RB0420180104214935000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","トマトサラダ","","",700,1,0,0,-,0,3D4A0249ADCC4007B4C505D32B1FEE70,
RB0420180104214935000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",450,2,0,0,-,0,3D4A0249ADCC4007B4C505D32B1FEE70,
RB0420180104214935000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",3150,1,0,0,-,0,3D4A0249ADCC4007B4C505D32B1FEE70,
RB0420180104231900000,2018/01/04,23:37:53,1910,1910,141,2010,0,0,0,0,0,0,0,0,100,0,0,1,5,00:18:52,"カウンター5",0003,"堀田 恵美","一品料理","お通し","","",430,1,0,0,-,0,D43F66608AB144FBBD55B114E35D1634,"未設定"
RB0420180104231900000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","瓶ビール","","",680,1,0,0,-,0,D43F66608AB144FBBD55B114E35D1634,
RB0420180104231900000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,1,0,0,-,0,D43F66608AB144FBBD55B114E35D1634,
RB0420180104231900000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,1,0,0,-,0,D43F66608AB144FBBD55B114E35D1634,
RB0420180104231900000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,1,0,0,-,0,D43F66608AB144FBBD55B114E35D1634,
000320180104233840543,2018/01/04,23:46:49,9640,9640,714,10000,0,0,0,0,0,0,0,0,360,0,0,1,7,00:00:00,"伝票00030001",0003,"堀田 恵美","お土産","お好み(お土産)","","",9040,1,0,0,-,0,06DB91D24B96430DBC6CD920F651BDF8,"未設定"
000320180104233840543,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折","","",100,6,0,0,-,0,06DB91D24B96430DBC6CD920F651BDF8,
RB0420180105175552000,2018/01/05,19:24:13,35110,35110,2600,40000,0,0,0,0,0,0,0,0,4890,0,0,5,96,01:28:21,"カウンター5，カウンター6，カウンター7，カウンター8，カウンター9",0003,"堀田 恵美","お造り","本日の刺盛り","","",1500,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,"未設定"
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","岩のり汁","","",370,2,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1400,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼はまぐり","","",600,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","げそ七味焼","","",640,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","和牛ロース焼","","",1180,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","げそ磯辺揚","","",640,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","たこ唐揚","","",860,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","茶碗蒸し","","",620,2,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","セット","","",420,2,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物","","",320,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","瓶ビール","","",680,3,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ソフトドリンク","","",340,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","岩牡蠣","3つ","",970,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"本日のおすすめ","本日のおすすめ","","",860,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","目光り唐揚げ","","",860,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり90","","",90,9,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,7,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,10,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,7,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,10,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,13,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり450","","",450,6,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,5,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"デザート","プチシューアイス","","",430,2,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折","","",100,5,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
RB0420180105175552000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","アスパラとエビホタテサラダ(バジルソースがけ)","","",970,1,0,0,-,0,FB6379FE2158472ABAA31E03D8BD3F6E,
000320180105193229122,2018/01/05,19:33:18,1280,1280,94,2000,0,0,0,0,0,0,0,0,720,0,0,1,2,00:00:00,"伝票00030003",0003,"堀田 恵美","焼き物","和牛ロース焼","","",1180,1,0,0,-,0,8D6F3792D3604EF5899BCAB3164F8562,"未設定"
000320180105193229122,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折","","",100,1,0,0,-,0,8D6F3792D3604EF5899BCAB3164F8562,
RB0420180105184424000,2018/01/05,20:07:35,10610,10610,785,10610,0,0,0,0,0,0,0,0,0,0,0,2,13,01:23:10,"座敷4",0003,"堀田 恵美","お造り","ひらめ薄造り","","",1620,1,0,0,-,0,10E49AD22BCA460185D4E08AF261F18F,"未設定"
RB0420180105184424000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1400,1,0,0,-,0,10E49AD22BCA460185D4E08AF261F18F,
RB0420180105184424000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",430,2,0,0,-,0,10E49AD22BCA460185D4E08AF261F18F,
RB0420180105184424000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",600,2,0,0,-,0,10E49AD22BCA460185D4E08AF261F18F,
RB0420180105184424000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","富乃宝山","","",640,3,0,0,-,0,10E49AD22BCA460185D4E08AF261F18F,
RB0420180105184424000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","浦霞","","",1000,2,0,0,-,0,10E49AD22BCA460185D4E08AF261F18F,
RB0420180105184424000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","菊水","","",750,1,0,0,-,0,10E49AD22BCA460185D4E08AF261F18F,
RB0420180105184424000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",860,1,0,0,-,0,10E49AD22BCA460185D4E08AF261F18F,
RB0420180105194037000,2018/01/05,20:42:36,11930,11930,883,15000,0,0,0,0,0,0,0,0,3070,0,0,2,12,01:01:58,"座敷3",0003,"堀田 恵美","にぎり","特上握り","","",1990,1,0,0,-,0,EB317D10F6FC406F9E840E4BC1E39EC8,"未設定"
RB0420180105194037000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のおまかせ刺盛(2-3人前)","","",3780,1,0,0,-,0,EB317D10F6FC406F9E840E4BC1E39EC8,
RB0420180105194037000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","しじみ汁","","",370,1,0,0,-,0,EB317D10F6FC406F9E840E4BC1E39EC8,
RB0420180105194037000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","あさり汁","","",370,1,0,0,-,0,EB317D10F6FC406F9E840E4BC1E39EC8,
RB0420180105194037000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","かぶと焼","","",1020,1,0,0,-,0,EB317D10F6FC406F9E840E4BC1E39EC8,
RB0420180105194037000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","たこ唐揚","","",860,1,0,0,-,0,EB317D10F6FC406F9E840E4BC1E39EC8,
RB0420180105194037000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",430,1,0,0,-,0,EB317D10F6FC406F9E840E4BC1E39EC8,
RB0420180105194037000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",600,1,0,0,-,0,EB317D10F6FC406F9E840E4BC1E39EC8,
RB0420180105194037000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","生レモン","","",600,2,0,0,-,0,EB317D10F6FC406F9E840E4BC1E39EC8,
RB0420180105194037000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ソフトドリンク","","",340,1,0,0,-,0,EB317D10F6FC406F9E840E4BC1E39EC8,
RB0420180105194037000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","岩牡蠣","3つ","",970,1,0,0,-,0,EB317D10F6FC406F9E840E4BC1E39EC8,
RB0420180105190047000,2018/01/05,20:46:14,17180,17180,1272,0,0,0,0,0,0,0,0,17180,0,0,0,2,12,01:45:27,"座敷1",0003,"堀田 恵美","お造り","貝盛り合せ","","",3780,1,0,0,-,0,E2260C9C9E4147B080992C1946745451,"未設定"
RB0420180105190047000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","伊勢エビうに焼","","",2970,1,0,0,-,0,E2260C9C9E4147B080992C1946745451,
RB0420180105190047000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","たこ唐揚","","",860,1,0,0,-,0,E2260C9C9E4147B080992C1946745451,
RB0420180105190047000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",430,2,0,0,-,0,E2260C9C9E4147B080992C1946745451,
RB0420180105190047000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","生レモン","","",600,1,0,0,-,0,E2260C9C9E4147B080992C1946745451,
RB0420180105190047000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","久保田","","",1000,2,0,0,-,0,E2260C9C9E4147B080992C1946745451,
